시도교육청코드,시도교육청명,행정구역명,학원교습소명,학원지정번호,학원명,개설일자,등록일자,등록상태명,휴원시작일자,휴원종료일자,정원합계,일시수용능력인원합계,분야명,교습계열명,교습과정목록명,교습과정명,인당수강료,수강료공개여부,기숙사학원여부,도로명주소,도로명상세주소,도로명우편번호,전화번호,수정일자
J10,경기도교육청,구리시,교습소,31035,차쌤영어교습소,20080521,20080521,개원,        ,99991231,4,4,입시.검정 및 보습,보통교과,초등,보습,초등:125000,N,N,경기도 구리시 장자대로37번길 24,", 202 (교문동,교문아파트상가동)",471708,031-558-0971,20231018
J10,경기도교육청,구리시,교습소,3000047426,채움수학교습소,20210629,20210629,개원,        ,99991231,24,8,입시.검정 및 보습,보통교과,초등수학,보습,"초등수학:270000, 중등수학:270000, 고등수학:280000",Y,N,경기도 구리시 장자대로37번길 61,", 덕현상가 204호 일부 (교문동, 덕현아파트)",11938,null,20250831
J10,경기도교육청,구리시,교습소,3000053141,책걸음논술교습소,20221123,20221123,개원,        ,99991231,28,7,입시.검정 및 보습,보통교과,초등논술,보습,"초등논술:120000, 중등논술:150000, 초등역사논술:120000, 중등역사논술:150000",Y,N,경기도 구리시 갈매중앙로 70,", 121호 일부 (갈매동)",11902,,20231018
J10,경기도교육청,구리시,교습소,3000057841,책나무교문하나독서논술교습소,20230726,20230726,개원,        ,        ,0,8,입시.검정 및 보습,보통교과,초등독서논술1,보습·논술,"초등독서논술1:150000, 초등독서논술2:170000, 초등독서논술3:190000, 중등독서논술1:180000, 중등독서논술2:200000",Y, ,경기도 구리시 체육관로 73,(교문동) 205호 일부,11939,031-523-2459,20240324
J10,경기도교육청,구리시,교습소,3000074947,책통클럽구리센터논술교습소,20250723,20250723,개원,        ,        ,0,5,입시.검정 및 보습,,,, ,Y, ,경기도 구리시 체육관로 73,", 108호(교문동)",11939,,20250810
J10,경기도교육청,구리시,교습소,31200,청음피아노교습소,20080603,20080603,개원,        ,99991231,15,5,예능(대),예능(중),,음악, ,N,N,경기도 구리시 건원대로76번길 34,"단지내상가 2층 205호(인창동,삼보아파트)",471734,031-552-3777,20231018
J10,경기도교육청,구리시,교습소,3000028821,카이로스수학교습소,20160509,20160504,개원,        ,99991231,72,9,입시.검정 및 보습,보통교과,초등수학,보습,"초등수학:180000, 초등수학(심화):220000, 중등수학:270000, 중등수학(심화):310000, 고등수학:350000, 초등특강:60000, 중등특강:80000, 고등특강:90000",Y,N,경기도 구리시 장자대로86번길 14-18,", 4층일부 (수택동)",11948,031-568-5878,20250316
J10,경기도교육청,구리시,교습소,3000037686,콩수학교습소,20180808,20180808,개원,        ,99991231,54,9,입시.검정 및 보습,보통교과,초등수학,보습,"초등수학:140000, 초등수학:187000, 초등수학:230000, 중등수학:190000, 중등수학:240000, 고등수학:246000",Y,N,경기도 구리시 동구릉로 82,", 308호 (인창동)",11920,,20231018
J10,경기도교육청,구리시,교습소,3000074755,쿠도스영어교습소,20250703,20250703,개원,        ,        ,0,7,입시.검정 및 보습,,,, ,Y, ,경기도 구리시 동구릉로 116,", 1층(인창동)",11918,,20250706
J10,경기도교육청,구리시,교습소,3000029292,크누아기타교습소,20160616,20160616,개원,        ,99991231,9,3,예능(대),예능(중),클래식기타,음악,"클래식기타:100000, 통기타:100000, 핑거스타일:100000",Y,N,경기도 구리시 이문안로99번길 22-12,", 1층일부 (수택동)",11941,,20251109
J10,경기도교육청,구리시,교습소,3000073410,큰공감수학교습소,20250214,20250214,개원,        ,        ,0,0,입시.검정 및 보습,보통교과,초등수학1,보습,"초등수학1:170000, 초등수학2:200000, 중등수학1:200000, 중등수학2:250000, 중등수학3:280000, 고등수학:300000",Y, ,경기도 구리시 이문안로 32,302호,11939,,20251012
J10,경기도교육청,구리시,교습소,3000061891,킹콩영어교습소,20230829,20230829,개원,        ,        ,0,8,입시.검정 및 보습,보통교과,초등영어,보통교과,"초등영어:200000, 중등기본:260000, 중등기초:50000, 고등내신:340000, 고등수능:320000",Y, ,경기도 구리시 건원대로34번길 27,438호(인창동),11921,,20250330
J10,경기도교육청,구리시,교습소,3000036145,텐제곱수학교습소,20180307,20180307,개원,        ,99991231,21,7,입시.검정 및 보습,보통교과,초등수학,보습, ,Y,N,경기도 구리시 경춘로276번길 33-6,", 1층 일부 (수택동)",11930,,20231018
J10,경기도교육청,구리시,교습소,3000074639,토아문해력논술교습소,20250624,20250624,개원,        ,        ,0,0,입시.검정 및 보습,보통교과,논술초등저학년A,보습·논술,"논술초등저학년A:54000, 논술초등저학년B:100000, 논술초등고학년A:82000, 논술중학생과정:111000, 논술초등고학년B:120000, 논술고등학생과정:171000, 논술초등특강반:160000",Y, ,경기도 구리시 갈매순환로 17,201-1호,11902,,20250720
J10,경기도교육청,구리시,교습소,3000042537,토트수학교습소,20191202,20191202,개원,        ,99991231,14,7,입시.검정 및 보습,보통교과,중등수학,보습,"중등수학:330000, 고등수학:380000",Y,N,경기도 구리시 체육관로 50,", 206호(엘지원앙아파트 상가동) (수택동)",11940,null,20240324
J10,경기도교육청,구리시,교습소,3000026386,토평해법수학교습소,20150923,20150923,개원,        ,99991231,10,5,입시.검정 및 보습,보통교과,수학1,보습,"수학1:80000, 수학2:100000",Y,N,경기도 구리시 벌말로147번길 31-18,", 1층일부 (토평동)",471856,,20231018
J10,경기도교육청,구리시,교습소,3000043273,톡톡사고력수학교습소,20200128,20200128,개원,        ,99991231,25,5,입시.검정 및 보습,보통교과,초등수학1,보습,"초등수학1:50000, 초등수학2:80000, 초등수학3:70000, 초등수학4:120000, 초등수학5:220000",Y,N,경기도 구리시 장자대로37번길 61,", 303호 일부 (교문동, 덕현아파트)",11938,031-563-2020,20231018
J10,경기도교육청,구리시,교습소,40049,통문장토평영어교습소,20100305,20100305,개원,        ,99991231,45,9,입시.검정 및 보습,보통교과,영어초등회화고,보습,"영어초등회화고:180000, 영어초등문법:270000, 영어중등회화:230000, 영어중등문법:300000, 영어초등회화저:170000",N,N,경기도 구리시 검배로120번길 23,1층 일부(토평동),471853,031-555-3305,20250615
J10,경기도교육청,구리시,교습소,3000041927,트리플수학교습소,20190927,20190927,개원,        ,99991231,45,9,입시.검정 및 보습,보통교과,초등수학A,보습,"초등수학A:170000, 초등수학B:200000, 초등수학C:230000, 초등수학D:250000, 중등수학:300000, 고등수학:350000",Y,N,경기도 구리시 장자대로86번길 54,", 402호 일부 (수택동, 금호프라자)",11948,null,20250302
J10,경기도교육청,구리시,교습소,3000046706,파스텔미술교습소,20210416,20210416,개원,        ,99991231,14,7,예능(대),예능(중),미술,미술,"미술:80000, 미술:130000",Y,N,경기도 구리시 장자대로111번길 15,", 202호 (토평동)",11947,,20241215
J10,경기도교육청,구리시,교습소,3000045687,펜타수학교습소,20201218,20201217,개원,        ,99991231,21,7,입시.검정 및 보습,보통교과,초등수학,보습,"초등수학:200000, 중등수학:350000, 고등수학:360000",Y,N,경기도 구리시 체육관로 72,", 205호 (수택동)",11940,031-552-8222,20231018
J10,경기도교육청,구리시,교습소,3000010954,피아노스토리피아노교습소,20110502,20110502,개원,        ,99991231,25,5,예능(대),예능(중),,음악,"기초바이엘:130000, 체르니100, 반주1,2:140000, 체르니30, 반주3,4:150000, 체르니40,반주성인:150000, 베토벤,모차르트:150000, 체르니100B:110000, 체르니30B:120000, 체르니40B:130000",N,N,경기도 구리시 장자대로13번길 43 , ,471810,,20231018
J10,경기도교육청,구리시,교습소,3000021024,피아노정원음악교습소,20140303,20140303,개원,        ,99991231,40,5,예능(대),예능(중),바이엘,음악,"바이엘:140000, 바이엘:150000, 체르니100:150000, 체르니100:160000, 체르니30:160000, 체르니30:170000, 체르니40:180000, 연주곡자유:150000",Y,N,경기도 구리시 동구릉로103번길 35,", 104호 (인창동,다인프라자)",471834,031-552-7585,20231018
J10,경기도교육청,구리시,교습소,3000063920,필수학교습소,20231228,20231228,개원,        ,        ,0,5,입시.검정 및 보습,보통교과,초등수학1,보습,"초등수학1:300000, 초등수학2:227000, 초등수학3:200000, 초등수학4:168000, 중등수학1:310000, 중등수학2:233000, 중등수학3:207000, 고등수학1:230000",Y, ,경기도 구리시 체육관로 42,202호(수택동),11940,,20240128
J10,경기도교육청,구리시,교습소,3000018907,필아트미술교습소,20130711,20130711,개원,        ,99991231,7,7,예능(대),예능(중),미술(초),미술, ,Y,N,경기도 구리시 장자대로37번길 61,", 204호 일부 (교문동, 덕현아파트)",11938,031-567-1332,20231018
J10,경기도교육청,구리시,교습소,3000054257,하니영어교습소,20230222,20230220,개원,        ,99991231,20,5,입시.검정 및 보습,보통교과,초등영어,보습,"초등영어:150000, 중등영어:200000",Y,N,경기도 구리시 검배로 142,", 102호 (토평동, 에스케이.신일아파트)",11945,,20231018
J10,경기도교육청,구리시,교습소,30748,하얀도화지미술교습소,20080424,20080424,개원,        ,99991231,45,5,예능(대),예능(중),초등미술1,미술,"초등미술1:57680, 초등미술2:74160, 초등미술3:115360, 중등미술:82400",Y,N,경기도 구리시 체육관로 42,", 207호 (수택동)",11940,null,20250413
J10,경기도교육청,구리시,교습소,3000055033,하연과학교습소,20230417,20230417,개원,        ,99991231,90,9,입시.검정 및 보습,보통교과,고등과학A,보습,"고등과학A:180000, 초등과학A:50000, 초등과학B:55000, 초등과학C:75000, 중등과학A:100000, 중등과학B:110000, 중등과학C:150000, 체험학습A(초등):5000, 체험학습B(초등):10000",Y,N,경기도 구리시 갈매중앙로 79,", 203호(갈매동)",11901,,20250406
J10,경기도교육청,구리시,교습소,3000054808,"하이,송송영어교습소",20230330,20230330,개원,        ,99991231,14,7,입시.검정 및 보습,보통교과,중등영어,보습,"중등영어:300000, 고등영어:450000",Y,N,경기도 구리시 이문안로 53,", 한성상가동 301호 (교문동)",11937,,20231018
J10,경기도교육청,구리시,교습소,3000017643,한솔플러스구리교문수학교습소,20130215,20130215,개원,        ,99991231,10,5,입시.검정 및 보습,보통교과,초등수학,보습,"초등수학:180000, 중등수학:210000",N,N,경기도 구리시 경춘로172번길 25,", 1층 일부 (교문동)",471801,null,20231231
J10,경기도교육청,구리시,교습소,3000042136,한우리갈매논술교습소,20191025,20191025,개원,        ,99991231,8,4,입시.검정 및 보습,보통교과,독서논술(초등),보습·논술,"독서논술(초등):55000, 독서논술(중등):80000",Y,N,경기도 구리시 갈매순환로 11,", 302호 일부 (갈매동)",11902,,20231018
J10,경기도교육청,구리시,교습소,12591,한우리독서토론논술교습소,20041130,20041130,개원,        ,99991231,64,8,입시.검정 및 보습,보통교과,논술1인,보습,"논술1인:95000, 논술2인:75000, 심화1인:105000, 심화2인:85000, 논술1인:120000, 논술2인:100000, 심화1:120000, 심화1(2):300000",Y,N,경기도 구리시 건원대로 42,", 809호, 810호 (인창동)",11921,031-569-3661,20231018
J10,경기도교육청,구리시,교습소,3000073031,해방수학교습소,20250106,20250106,개원,        ,        ,0,0,입시.검정 및 보습,,,, ,Y, ,경기도 구리시 건원대로34번길 27,437호,11921,,20250112
J10,경기도교육청,구리시,교습소,3000052461,헬로플루트음악교습소,20220921,20220921,개원,        ,99991231,9,3,예능(대),예능(중),플루트기초1,음악,"플루트기초1:160000, 플루트기초2:200000, 플루트심화1:300000, 플루트심화2:360000, 예술종합특강:10000",Y,N,경기도 구리시 체육관로 47,", 103호 (교문동, 구리아파트상가)",11939,null,20231105
J10,경기도교육청,구리시,교습소,3000067651,홍굼국어교습소,20240129,20240126,개원,        ,        ,0,0,입시.검정 및 보습,,,, ,Y, ,경기도 구리시 갈매중앙로 79,505호-1(갈매동),11901,,20240303
J10,경기도교육청,구리시,교습소,3000016773,홍동균국어교습소,20121113,20121113,개원,        ,99991231,35,7,입시.검정 및 보습,보통교과,초등전학년 ,보습, ,N,N,경기도 구리시 건원대로34번길 19,", 612호 (인창동, 세신훼미리타운)",471841,null,20250427
J10,경기도교육청,구리시,학원,18752,1318토평영어학원,20050922,20050922,개원,20120910,20120916,18,42,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 구리시 장자대로86번길 14-7,해웅빌딩 4층 ,471030,031-565-4298,20250323
J10,경기도교육청,구리시,학원,3000040714,ASE어학원,20190528,20190528,개원,        ,99991231,110,30,국제화,외국어,"실용외국어(유아/초·중·고),",실용외국어(유아/초·중·고), ,Y,N,경기도 구리시 이문안로99번길 20,", 3층 일부 (수택동, SIWA)",11941,031-522-5512,20231018
J10,경기도교육청,구리시,학원,3000046336,A·P아트센터미술학원,20210312,20210311,개원,        ,99991231,44,143,예능(대),예능(중),"미술,",미술, ,Y,N,경기도 구리시 갈매순환로 92,", 303호 (갈매동)",11902,,20231018
J10,경기도교육청,구리시,학원,28851,BIC실용음악학원,20071122,20071122,개원,        ,99991231,0,49,예능(대),예능(중),"음악,",음악, ,N,N,경기도 구리시 장자대로 78,  4층 (수택동),471030,031-567-5679,20240303
J10,경기도교육청,구리시,학원,3000032043,BPM영재학원,20170220,20170220,개원,        ,99991231,90,36,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 구리시 건원대로34번길 9,", 602,605,606호 (인창동, 세신리빙프라자)",11921,031-568-3305,20250330
J10,경기도교육청,구리시,학원,34999,CAN수학학원,20090520,20090520,개원,        ,99991231,30,80,입시.검정 및 보습,보통교과,"보습,",보습, ,N,N,경기도 구리시 동구릉로 100,  3층전체 (인창동),471834,031-562-3379,20231018
J10,경기도교육청,구리시,학원,3000046356,CSE과학수학학원,20210312,20210312,개원,        ,99991231,100,50,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 구리시 체육관로80번길 42,", 3층 일부(좌) (수택동)",11940,,20231018
J10,경기도교육청,구리시,학원,3000033051,E&J영어학원,20170524,20170524,개원,        ,99991231,45,40,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 구리시 장자대로86번길 14-18,", 3층 일부 (수택동)",11948,,20240929
J10,경기도교육청,구리시,학원,3000039209,EIE갈매국제어학원,20190108,20190108,개원,        ,99991231,63,60,국제화,외국어,"실용외국어(유아/초·중·고),",실용외국어(유아/초·중·고), ,Y,N,경기도 구리시 갈매중앙로 91,", 502호(갈매동, 한덕프라자) (갈매동, 한덕프라자)",11901,,20231018
J10,경기도교육청,구리시,학원,33881,GGEC학원,20090209,20090205,개원,        ,99991231,60,60,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 구리시 이문안로83번길 16-13,", 3층 일부 (수택동, 성경빌딩)",11941,031-515-3209,20240324
J10,경기도교육청,구리시,학원,25695,GNB영어쎈수학인창학원,20070213,20070213,개원,        ,99991231,62,90,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 구리시 건원대로34번길 11,", 502호 (인창동)",11921,031-553-0080,20251012
J10,경기도교육청,구리시,학원,30495,GOS에듀국어2관학원,20080319,20080319,개원,        ,99991231,50,60,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 구리시 체육관로80번길 35,  보령빌딩 5층 502호 (수택동),471828,031-555-3936,20250112
J10,경기도교육청,구리시,학원,3000048833,GOS에듀국어학원,20211122,20211122,개원,        ,99991231,140,70,입시.검정 및 보습,,"보습,",, ,Y,N,경기도 구리시 이문안로 85,", 4층 (수택동)",11941,,20250112
J10,경기도교육청,구리시,학원,3000062483,GP어학원,20231101,20231101,개원,        ,        ,0,0,국제화,외국어,실용외국어(유아/초·중·고),실용외국어(유아/초·중·고), ,Y,N,경기도 구리시 갈매순환로 96,(갈매동) 202호,11902,031-522-6689,20231112
J10,경기도교육청,구리시,학원,3000068471,GnP고수프리미엄학원,20240402,20240402,개원,        ,        ,0,0,입시.검정 및 보습,,,, ,Y, ,경기도 구리시 체육관로80번길 19,"401호, 402호(수택동)",11940,,20240707
J10,경기도교육청,구리시,학원,126412,IDA학원,20060105,19920109,개원,20220303,20220309,140,100,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 구리시 동구릉로103번길 35,", 201호, 202호, 203호, 204호 (인창동, 다인프라자)",11914,031-556-2112,20231018
J10,경기도교육청,구리시,학원,3000052047,MN실용음악학원,20220809,20220809,개원,        ,99991231,40,30,기타(대),기타(중),실용음악,실용음악, ,Y,N,경기도 구리시 산마루로 18,", 201호 (갈매동)",11902,null,20250504
J10,경기도교육청,구리시,학원,3000021751,PTM200단과학원,20140527,20140527,개원,        ,99991231,12,75,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 구리시 체육관로80번길 24,", 5층 일부 (수택동, 이화빌딩)",11940,null,20250302
J10,경기도교육청,구리시,학원,41205,S.B.연기입시학원,20100604,20100604,개원,        ,99991231,64,20,기타(대),기타(중),"연극,",연극, ,N,N,경기도 구리시 검배로 17,", 4층 (수택동)",11929,070-7458-1686,20231018
J10,경기도교육청,구리시,학원,14052,SBS아카데미미용학원,20050113,20050113,개원,        ,99991231,540,125,직업기술,산업응용기술,이·미용,이·미용, ,Y,N,경기도 구리시 검배로 5,", 3층일부 (수택동,우진빌딩)",471823,031-555-9292,20250622
J10,경기도교육청,구리시,학원,3000026850,SMMA아카데미구리직영센터학원,20151113,20151113,개원,        ,99991231,15,40,예능(대),예능(중),"음악,",음악, ,Y,N,경기도 구리시 경춘로 166,", 3층 (교문동)",471801,031-556-9253,20231018
J10,경기도교육청,구리시,학원,3000034437,SM빼어날수(秀)학원,20171016,20171016,개원,        ,99991231,224,32,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 구리시 갈매중앙로 79,", 603호 (갈매동)",11901,031-512-1200,20240929
J10,경기도교육청,구리시,학원,3000040783,STEAM학원,20190605,20190605,개원,        ,99991231,210,60,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 구리시 체육관로74번길 27,", 2층 일부 (수택동, 명진빌딩)",11940,031-554-2468,20231018
J10,경기도교육청,구리시,학원,3000011154,TMA실용음악학원,20110519,20110519,개원,        ,99991231,10,54,예능(대),예능(중),"음악,",음악, ,N,N,경기도 구리시 체육관로80번길 23,", 5층 일부 (수택동)",11940,031-555-1754,20250720
J10,경기도교육청,구리시,학원,39263,TMS수학과학학원,20100105,20100108,개원,        ,99991231,160,70,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 구리시 건원대로34번길 25,", 505호 일부, 506호 (인창동, 신아월드코아)",11921,031-566-7544,20251221
J10,경기도교육청,구리시,학원,727,U-TOP학원,20020729,20020729,개원,        ,99991231,0,50,입시.검정 및 보습,보통교과,보습,보습, ,N,N,경기도 구리시 동구릉로 98,3층 (인창동),11920,031-554-0505,20250406
J10,경기도교육청,구리시,학원,37321,YBM잉글루구리부양제1캠퍼스학원,20090914,20090914,개원,        ,99991231,300,60,입시.검정 및 보습,보통교과,보습,보습, ,N,N,경기도 구리시 이문안로 93,", 2층 1호 (수택동, 동은빌딩)",11941,031-556-0588,20251207
J10,경기도교육청,구리시,학원,32647,가우스수학학원,20080825,20080825,개원,        ,99991231,35,60,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 구리시 장자대로86번길 54,", 203호 (수택동,금호프라자)",471030,031-551-4240,20231018
J10,경기도교육청,구리시,학원,3000049843,갈매IT컴퓨터아트학원,20220210,20220204,개원,        ,99991231,460,55,종합(대),,"산업서비스,컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",, ,Y,N,경기도 구리시 갈매중앙로 89-10,", 501호 (갈매동)",11901,null,20250330
J10,경기도교육청,구리시,학원,3000042775,갈매국제캠퍼스엘리프어학원,20191219,20191219,개원,        ,99991231,96,96,국제화,외국어,실용외국어(유아/초·중·고),실용외국어(유아/초·중·고), ,Y,N,경기도 구리시 경춘북로 252,", C404호 (갈매동, 갈매역아이파크)",11901,,20240505
J10,경기도교육청,구리시,학원,3000030933,갈매꿈의열매학원,20161130,20161130,개원,        ,99991231,330,30,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 구리시 갈매순환로 198,", 502호 (갈매동,비젼프라자)",11901,031-571-0805,20250316
J10,경기도교육청,구리시,학원,3000033570,갈매더올림수학학원,20170720,20170707,개원,        ,99991231,0,65,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 구리시 갈매순환로 198,", 402호 (갈매동)",11901,,20250323
J10,경기도교육청,구리시,학원,3000043087,갈매리드앤톡영어독서학원,20200113,20200113,개원,        ,99991231,139,17,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 구리시 갈매중앙로 79,", 404 (갈매동)",11901,null,20240310
J10,경기도교육청,구리시,학원,3000036355,갈매수학대장논술스피치학원,20180322,20180322,개원,        ,99991231,87,20,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 구리시 갈매중앙로 79,", 607호 (갈매동)",11901,,20250316
J10,경기도교육청,구리시,학원,3000032737,갈매수학학원,20170419,20170419,개원,        ,99991231,48,14,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 구리시 갈매순환로 11,", 402호 (갈매동, CM PARK 빌딩)",11902,031-573-2345,20240421
J10,경기도교육청,구리시,학원,3000062316,갈매스즈키바이올린&첼로학원,20231012,20231012,개원,        ,        ,0,0,예능(대),예능(중),음악,음악, ,Y,N,경기도 구리시 갈매중앙로 89-8,(갈매동)405호,11901,,20231022
J10,경기도교육청,구리시,학원,3000038113,갈매시그마수학학원,20180927,20180927,개원,        ,99991231,114,35,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 구리시 갈매순환로 15,402호(갈매동),11902,031-572-2695,20251123
J10,경기도교육청,구리시,학원,3000033274,갈매아이들창작소미술학원,20170615,20170615,개원,        ,99991231,18,10,예능(대),예능(중),미술,미술, ,Y,N,경기도 구리시 갈매중앙로 87,", 501호 (갈매동,메이저타워)",11901,031-571-5013,20250406
J10,경기도교육청,구리시,학원,3000038937,갈매영어수학학원,20181212,20181212,개원,        ,99991231,240,30,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 구리시 갈매순환로 194,", 203호 (갈매동, 신영프라자)",11901,,20240421
J10,경기도교육청,구리시,학원,3000031835,갈매유투엠수학학원,20170202,20170202,개원,        ,99991231,345,70,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 구리시 갈매중앙로 87,", 403호,404호,502호 (갈매동, 메이저타워)",11901,031-524-9876,20240331
J10,경기도교육청,구리시,학원,3000030087,갈매작은별음악학원,20160902,20160902,개원,        ,99991231,30,40,예능(대),예능(중),,음악, ,Y,N,경기도 구리시 갈매중앙로 83,", 501호 (갈매동, 아름터프라자)",11901,031-575-0577,20241103
J10,경기도교육청,구리시,학원,3000047779,갈매점와와학습코칭학원,20210816,20210805,개원,        ,99991231,720,40,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 구리시 갈매중앙로 79,", 602호 (갈매동, 갈매동 에스엠타워)",11901,031-878-7734,20231018
J10,경기도교육청,구리시,학원,3000030491,갈매지앤비영어학원,20161020,20161020,개원,        ,99991231,56,61,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 구리시 갈매중앙로 91,", 401호, 504호 (갈매동, 한덕프라자)",11901,031-529-0579,20231018
J10,경기도교육청,구리시,학원,3000037501,갈매클랑음악학원,20180719,20180719,개원,        ,99991231,175,30,예능(대),예능(중),음악,음악, ,Y,N,경기도 구리시 경춘북로 252,", C402호 (갈매동, 갈매역아이파크 841동)",11901,031-527-6353,20251221
J10,경기도교육청,구리시,학원,3000031651,갈매피아노의숲음악학원,20170112,20170112,개원,        ,99991231,120,20,예능(대),예능(중),음악,음악, ,Y,N,경기도 구리시 갈매순환로 15,", 503호 (갈매동)",11902,null,20240512
J10,경기도교육청,구리시,학원,3000040887,갈매해법수학학원,20190613,20190613,개원,        ,99991231,180,30,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 구리시 갈매순환로 7,", 205호 (갈매동, 에이스프라자)",11902,031-527-0922,20250302
J10,경기도교육청,구리시,학원,23256,강한영어학원,20060810,20060810,개원,        ,99991231,15,70,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 구리시 체육관로80번길 32,", 401호 (수택동,골드프라자)",471828,031-563-3777,20250406
J10,경기도교육청,구리시,학원,43936,겨자씨영어학원,20110104,20110104,개원,        ,99991231,107,50,입시.검정 및 보습,보통교과,보습,보습, ,N,N,경기도 구리시 이문안로 72,", 7층 일부 (수택동,청림빌딩)",471828,null,20240929
J10,경기도교육청,구리시,학원,3000073746,경매의봄학원,20250317,20250317,개원,        ,        ,0,0,직업기술,,,, ,Y,N,경기도 구리시 장자대로86번길 14-7,", 3층 일부",11948,,20250323
J10,경기도교육청,구리시,학원,24418,경문학원,20061102,20061102,개원,        ,99991231,110,70,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 구리시 장자대로86번길 14-14,  3층 (수택동),471030,031-568-0474,20231018
J10,경기도교육청,구리시,학원,3000037569,고수수학더블랙학원,20180727,20180727,개원,        ,99991231,298,33,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 구리시 체육관로80번길 19,", 701호 일부(좌) (수택동)",11940,,20231119
J10,경기도교육청,구리시,학원,3000051774,고수수학인창본원학원,20220719,20220719,개원,        ,99991231,180,90,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 구리시 경춘로 274,", 301호, 302호 (수택동, 성원메스티지상가)",11930,,20231018
J10,경기도교육청,구리시,학원,3000054583,고수수학정시관학원,20230309,20230309,개원,        ,99991231,120,69,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 구리시 이문안로 72,", 401호 일부 (수택동, 청림빌딩)",11940,,20231018
J10,경기도교육청,구리시,학원,3000017559,고수수학학원,20140103,20130124,개원,        ,99991231,280,99,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 구리시 체육관로80번길 19,", 501호, 502호 일부 (수택동)",11940,031-553-8816,20231018
J10,경기도교육청,구리시,학원,3000024029,고수프리미엄학원,20150114,20150114,개원,        ,99991231,280,50,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 구리시 체육관로80번길 19,", 701호 일부(도레미) (수택동)",471828,,20231018
J10,경기도교육청,구리시,학원,23059,고수학원,20061231,20060724,개원,        ,99991231,280,60,입시.검정 및 보습,보통교과,"보습,",보습, ,N,N,경기도 구리시 체육관로80번길 19,", 도레미상가 601호 전체, 602호 일부 (수택동)",11940,031-554-4104,20231018
J10,경기도교육청,구리시,학원,3000050126,골든타임학원,20220223,20220223,개원,        ,99991231,80,40,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 구리시 벌말로 172,", 4층 일부 (토평동)",11945,,20231018
J10,경기도교육청,구리시,학원,3000076006,곰두리댄스학원,20250924,20250924,개원,        ,        ,0,72,기예(대),,,, ,Y,N,경기도 구리시 검배로84번길 20,", 2층(수택동)",11932,031-568-5111,20251012
J10,경기도교육청,구리시,학원,24555,구리SBS아카데미미용학원,20061120,20061120,개원,        ,99991231,580,43,기타(대),기타(중),이·미용,이·미용, ,Y,N,경기도 구리시 검배로 5,", 3층 일부 (수택동, 우진빌딩)",11929,031-562-7779,20250622
J10,경기도교육청,구리시,학원,126777,구리간호학원,19960329,19960329,개원,        ,99991231,487,237,직업기술,간호보조기술,간호조무사,간호조무사, ,Y,N,경기도 구리시 경춘로 166-1,", 2층.,3층,4층,5층 (교문동)",11925,031-569-1004,20240421
J10,경기도교육청,구리시,학원,28842,구리고시학원,20071107,20071107,개원,        ,99991231,0,269,기타(대),기타(중),"성인고시,",성인고시, ,N,N,경기도 구리시 건원대로34번길 17,  금영빌딩 5층 501호 (인창동),471841,031-554-2224,20231018
J10,경기도교육청,구리시,학원,3000041041,구리과학학원,20190627,20190627,개원,        ,99991231,70,30,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 구리시 건원대로34번길 27,", 1006호, 1007호, 1003호 (인창동, 세신인창종합상가)",11921,null,20250202
